roll,pitch,yaw
0.031524416235510055,-14.972932397063751,5.028892064260879
0.08631351228456834,-14.92611620692303,5.0816284397817935
0.1741387657483487,-14.903159982891301,5.162564836400868
0.2831194034458921,-14.923814119313894,5.256216056708116
0.3976463162907636,-14.9878855342087,5.35176828011543
0.4799132683565866,-15.07328108258098,5.429383206169526
0.5279921379942957,-15.178129905502823,5.490645685324057
0.5674666346711285,-15.296648418341844,5.511884790761965
0.6077320947469691,-15.3994778446867,5.57300393328736
0.6416135254283384,-15.51907367172669,5.59441474640536
0.7041299390825929,-15.618727513163622,5.640366598810805
0.7293365774880438,-15.737665538431573,5.6768628680823365
0.7839206155675954,-15.836918959983617,5.735823615240604
0.869273807390027,-15.908338055219366,5.799679975354197
0.936716956887517,-16.010998304506888,5.840564807812761
0.9673693960824901,-16.133591961353893,5.873704350477703
1.0237378827694423,-16.236825244305482,5.933086338672284
1.043108180677008,-16.358479455125824,5.983135876963599
1.094808171446807,-16.46176322395578,6.051191925095006
1.138208232061837,-16.586163487768196,6.0836093781728735
1.1950428805621052,-16.713013096715173,6.075835316507869
1.215323016740822,-16.856291276319162,6.081438347753067
1.264417321072645,-16.99537773088672,6.1175707012915845
1.319570057460804,-17.122307053581988,6.194099831253703
1.351869922116712,-17.229240861993237,6.304953993202307
1.3686541135974961,-17.28847702954609,6.3645039213770405
1.400719793035809,-17.321983655236146,6.415077195784871
1.4385230249741605,-17.32450867017143,6.462568049843938
1.47783306468207,-17.305106578202178,6.4896314630477345
1.4902487431258662,-17.278909366377842,6.526094575008322
1.5210155422263387,-17.248551333213065,6.540741774414116
1.5463318102691497,-17.23541449395863,6.578185816967194
1.5789613620298744,-17.194230413292754,6.5949559322721045
1.6219813741654772,-17.185627974327296,6.632415702833076
1.6219813741654772,-17.185627974327296,6.632415702833076
1.6219813741654772,-17.185627974327296,6.632415702833076
1.6565516774637365,-17.149793025700315,6.663722287318695
1.6811562277149963,-17.089043924122155,6.653873193930072
1.7355990628284843,-17.049408935243964,6.620691962228898
1.8218628458723893,-16.985644805744343,6.562699018062711
1.9239322070266656,-16.89067297541465,6.526562647470107
2.0018799791207105,-16.793338164158587,6.4565956500113675
2.0629016148894066,-16.710910555359867,6.351372536308198
2.15595988764029,-16.6250995173084,6.271510546286792
2.2283958217714503,-16.55456190702062,6.158423162991772
2.2725190554238797,-16.503439925165935,6.020720907415887
