roll,pitch,yaw
2.061762947099384,-0.049762192122028495,-11.901132972192578
2.127728669505656,-0.02058185934270812,-11.766180723805308
2.1651294441115,0.001481321505502981,-11.611243349012607
2.216245979445987,0.03790025962281691,-11.471156736931519
2.325493015610758,0.12718487644102255,-11.246699369071436
2.433844821528443,0.21925430994143788,-11.020914493410617
2.5411667729069327,0.31069424695542375,-10.789788467883056
2.5832754749681923,0.3435990154887758,-10.68705830764782
2.620884048861764,0.3672249884790606,-10.536704694898143
2.660884854725627,0.39822484494042487,-10.439473054204871
2.6984805498225217,0.43067449707764854,-10.345582210677575
2.7340488172333615,0.46453530707555124,-10.253811549046544
2.7681606590412704,0.4995042668707386,-10.163642352515886
2.8010924903556442,0.5353575523378402,-10.074876653061189
2.8330748635024667,0.5718437630293186,-9.987324721231131
2.864518112227927,0.6087375631104193,-9.900588010264318
2.918677887380113,0.65695502388893,-9.849472229094975
3.038754923286558,0.71415153809292,-9.781100052145781
3.038754923286558,0.71415153809292,-9.781100052145781
3.038754923286558,0.71415153809292,-9.781100052145781
3.038754923286558,0.71415153809292,-9.781100052145781
3.038754923286558,0.71415153809292,-9.781100052145781
3.1645141584261998,0.7638715253848293,-9.685015174937565
3.2317421334382708,0.8189227800862496,-9.622123066951008
3.346177966699333,0.8582266550966993,-9.56088554959761
3.4783808443363946,0.8993054411738914,-9.49352822996293
3.563544906790803,0.9332658939539358,-9.444538878308176
3.668058607490915,0.968178949368861,-9.391811960068809
3.75463865678489,1.0374917649843642,-9.315063783715589
3.83552368627467,1.1046210248866422,-9.241910391676598
3.910117041405713,1.1692325807484165,-9.172434058242157
3.9777628075287046,1.231627410425509,-9.105742187225427
4.040116201064723,1.2929153613666717,-9.039313840665203
4.104077058020308,1.359601148274185,-8.962638512348324
4.195639670151104,1.4528768026766319,-8.824939011034616
4.350222420989962,1.559007637773946,-8.623909721596602
4.42682012701972,1.6243861628532401,-8.547148248542378
4.592515830406999,1.7152621563789594,-8.405889749625507
4.758283668544922,1.8065098122772778,-8.267973371120199
4.923775407668176,1.8986636504770598,-8.130589137923234
5.036241069075901,1.9743668985949008,-8.021865048423297
5.093034196166473,2.0178728198095213,-7.934745484907068
5.167073054059066,2.090131804920593,-7.8531197987677634
5.232844930006861,2.151970169517479,-7.788355810858698
5.298541349050111,2.21206352947743,-7.728030829454668
5.366124097406709,2.2723899132493104,-7.668522601730606
5.434272824932,2.332902991181124,-7.609219697304217
5.502057641832291,2.3934454244108303,-7.5499304133423415
5.568696807303633,2.453848692201306,-7.490471010097148
5.634395227300781,2.5141135467682343,-7.430527837223674
5.700421390915347,2.5748363232290625,-7.369439569477235
5.767405756764571,2.636280037130922,-7.307077149718136
5.834919687544569,2.698123042617756,-7.24416942915625
5.902384946841656,2.7599498628492998,-7.18157954640738
5.969375606499978,2.821334078014757,-7.120280366354328
6.03580882048464,2.8823353469912116,-7.0603828566803655
6.102319811365438,2.9434251017378354,-7.0013167806333705
6.170152435896882,3.0050915492278465,-6.942509346239982
6.2398088359657,3.067114623188231,-6.8839852958403025
6.310506297190071,3.129035091311968,-6.8259388097473845
6.3807314404753575,3.190231269039967,-6.768540416436069
6.450006051497251,3.2507361849996186,-6.711659881988923
6.5186984522409706,3.3108517683867613,-6.6551440651165095
6.587412445312056,3.371122233090902,-6.59865881316222
6.656059388561045,3.4314796895857023,-6.542238468831114
6.723739506782356,3.4911123727671884,-6.486381172354386
6.7906638918773705,3.54999006031027,-6.431480255222398
6.858713818087859,3.609744625707794,-6.3773491709206604
6.918194823114123,3.6613327594578253,-6.3328925241116725
6.989565998434503,3.700389042934365,-6.307697911807601
7.110174787980573,3.756335112275952,-6.287454063580013
7.177702346987729,3.822428459484389,-6.242652793563873
7.2227360654494746,3.883015628382996,-6.1827024948545
7.253936172144754,3.934582279686117,-6.107982286591179
7.2785469834258,3.9794449303034263,-6.0276109999943035
7.323787363232881,4.026978289902606,-5.985005525315806
7.400989395271832,4.057370219090949,-5.996537168330997
7.400989395271832,4.057370219090949,-5.996537168330997
7.400989395271832,4.057370219090949,-5.996537168330997
7.400989395271832,4.057370219090949,-5.996537168330997
7.400989395271832,4.057370219090949,-5.996537168330997
7.477251403548146,4.088757344141063,-6.008530138382772
7.51241081695659,4.132581818609366,-5.977787288181374
7.5353388928604605,4.184400043285049,-5.869708785601109
7.590696123785757,4.286529627792377,-5.684171657525024
7.643537125818272,4.386418520060585,-5.500481194444683
7.663304729709814,4.435635752426416,-5.392928235192082
7.683319786767209,4.484406759993594,-5.287508323928809
7.738400219906479,4.586598250871357,-5.102194773877383
7.788986430238392,4.636637418438134,-5.062694358593312
7.788986430238392,4.636637418438134,-5.062694358593312
